<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20210104,153500,3695.5300000,3695.9500000,3694.2300000,3695.9400000,52
20210104,153600,3695.8300000,3697.6600000,3695.8100000,3697.6200000,59
20210104,153700,3697.6300000,3698.2200000,3697.4400000,3697.5700000,54
20210104,153800,3697.5800000,3698.8100000,3697.4000000,3698.6100000,56
20210104,153900,3698.4600000,3699.6800000,3698.4600000,3699.5900000,56
20210104,154000,3699.5800000,3700.0000000,3698.7900000,3699.1600000,57
20210104,154100,3699.2100000,3699.8700000,3698.4800000,3698.8000000,57
20210104,154200,3698.8100000,3699.2500000,3698.0700000,3699.2500000,53
20210104,154300,3699.2300000,3701.0000000,3699.2200000,3700.3500000,55
20210104,154400,3700.3700000,3701.6700000,3700.2800000,3700.8700000,54
20210104,154500,3700.8000000,3701.9200000,3700.5900000,3701.8400000,57
20210104,154600,3701.8700000,3702.7400000,3701.8400000,3701.9800000,59
20210104,154700,3702.0000000,3703.1300000,3702.0000000,3702.5500000,52
20210104,154800,3702.4700000,3703.6200000,3702.1900000,3702.1900000,51
20210104,154900,3702.1400000,3706.4200000,3702.1000000,3706.4200000,56
20210104,155000,3706.4500000,3708.0900000,3705.0200000,3705.8500000,59
20210104,155100,3705.9100000,3706.6300000,3705.3600000,3705.4100000,59
20210104,155200,3705.3400000,3705.8100000,3704.3300000,3705.8100000,56
20210104,155300,3706.0400000,3707.1000000,3705.8100000,3706.4300000,57
20210104,155400,3706.4500000,3706.9300000,3703.1600000,3703.1600000,55
20210104,155500,3703.1100000,3703.4500000,3698.6800000,3698.6800000,59
20210104,155600,3698.7100000,3700.0700000,3698.2300000,3699.1100000,58
20210104,155700,3699.2100000,3701.2200000,3699.1400000,3701.1300000,57
20210104,155800,3701.1700000,3702.8000000,3701.1700000,3701.5700000,57
20210104,155900,3701.5400000,3702.0200000,3697.4800000,3701.3800000,50
20210104,160000,3700.6500000,3700.6500000,3700.6500000,3700.6500000,1
20210105,093000,3698.0200000,3702.0800000,3695.0700000,3700.7700000,57
20210105,093100,3700.2800000,3702.7800000,3700.2800000,3702.6200000,59
20210105,093200,3702.9800000,3704.5300000,3702.7500000,3704.0300000,55
20210105,093300,3704.1100000,3705.3200000,3702.8400000,3703.7200000,61
20210105,093400,3704.1900000,3705.9500000,3704.0900000,3705.9500000,57
20210105,093500,3706.0200000,3707.7500000,3705.6200000,3707.3800000,58
20210105,093600,3707.4100000,3709.8700000,3707.4100000,3709.8700000,56
20210105,093700,3710.0100000,3715.0000000,3709.6500000,3715.0000000,59
20210105,093800,3714.7700000,3714.8300000,3712.6500000,3713.5200000,54
20210105,093900,3713.4700000,3714.8300000,3713.0800000,3714.2600000,57
20210105,094000,3714.2800000,3720.2000000,3714.2800000,3720.1100000,58
20210105,094100,3719.9600000,3720.2200000,3718.1200000,3718.1200000,57
20210105,094200,3718.2400000,3718.2400000,3716.9100000,3717.0700000,57
20210105,094300,3717.0600000,3718.4400000,3715.7100000,3716.0600000,55
20210105,094400,3716.1500000,3718.5200000,3716.1500000,3717.4700000,58
20210105,094500,3717.5400000,3718.0100000,3716.6400000,3716.7700000,61
20210105,094600,3716.9200000,3716.9200000,3713.7300000,3714.6900000,55
20210105,094700,3714.7700000,3714.8700000,3713.2400000,3713.8200000,59
20210105,094800,3715.1300000,3717.9300000,3715.1300000,3717.4200000,56
20210105,094900,3717.2200000,3717.6800000,3716.3400000,3716.8000000,60
20210105,095000,3716.9500000,3718.9600000,3716.9500000,3717.8700000,59
20210105,095100,3717.9900000,3718.6600000,3716.9700000,3716.9700000,56
20210105,095200,3717.0000000,3718.7600000,3716.8600000,3717.7600000,57
20210105,095300,3717.6400000,3718.3600000,3716.0500000,3716.0500000,55
20210105,095400,3716.0900000,3717.2100000,3715.9700000,3717.2100000,59
20210105,095500,3717.2700000,3718.2800000,3716.7300000,3716.7300000,57
20210105,095600,3716.5800000,3717.4300000,3716.1900000,3716.2100000,59
20210105,095700,3716.2300000,3717.3800000,3714.9900000,3714.9900000,56
20210105,095800,3714.7700000,3715.9800000,3714.6400000,3715.9700000,60
20210105,095900,3715.9600000,3716.2300000,3715.4700000,3715.7500000,60
20210105,100000,3720.3800000,3722.1100000,3719.4000000,3719.4000000,58
20210105,100100,3719.3400000,3719.9200000,3717.6200000,3717.9100000,59
20210105,100200,3717.8900000,3719.6700000,3717.4400000,3718.3700000,59
20210105,100300,3718.4200000,3719.1800000,3717.5800000,3719.0900000,58
20210105,100400,3719.4000000,3721.9400000,3719.3400000,3721.8500000,55
20210105,100500,3721.8700000,3722.4500000,3719.0800000,3719.2400000,60
20210105,100600,3719.2100000,3719.2100000,3715.1600000,3717.5000000,60
20210105,100700,3717.5300000,3718.9100000,3717.0400000,3717.4900000,54
20210105,100800,3717.4800000,3718.2000000,3716.3500000,3716.6800000,58
20210105,100900,3716.7300000,3717.0600000,3716.0100000,3716.2700000,56
20210105,101000,3716.3000000,3718.7200000,3716.0800000,3718.6700000,58
20210105,101100,3718.7300000,3718.9300000,3717.4900000,3718.3300000,53
20210105,101200,3718.4000000,3718.6600000,3717.5700000,3718.1400000,57
20210105,101300,3718.1600000,3718.8900000,3718.0600000,3718.3600000,55
20210105,101400,3718.3400000,3718.7000000,3717.5600000,3717.5600000,56
20210105,101500,3717.6200000,3718.7100000,3717.5300000,3718.3100000,57
20210105,101600,3718.3800000,3719.7400000,3715.6200000,3715.6200000,57
20210105,101700,3714.4800000,3714.5100000,3713.4800000,3713.7200000,58
20210105,101800,3713.7300000,3714.1600000,3712.4900000,3712.4900000,58
20210105,101900,3712.5100000,3712.6400000,3707.5200000,3707.7600000,57
20210105,102000,3707.8600000,3710.1300000,3707.4500000,3709.8400000,58
20210105,102100,3709.8000000,3710.1600000,3709.1200000,3709.8700000,55
20210105,102200,3709.9400000,3710.2300000,3708.0400000,3708.2700000,54
20210105,102300,3708.3000000,3709.2700000,3708.2300000,3709.2000000,58
20210105,102400,3709.2700000,3710.3100000,3709.2700000,3710.0800000,56
20210105,102500,3710.1300000,3710.2000000,3709.3200000,3710.0700000,55
20210105,102600,3710.2300000,3710.2900000,3709.5000000,3710.0800000,53
20210105,102700,3709.9600000,3711.6000000,3709.4000000,3711.4200000,60
20210105,102800,3711.4500000,3711.4500000,3709.9800000,3710.2000000,58
20210105,102900,3710.2600000,3710.4300000,3709.7700000,3710.4100000,59
20210105,103000,3710.4500000,3710.9000000,3709.4300000,3709.4300000,55
20210105,103100,3709.1600000,3709.2600000,3705.6900000,3705.9400000,56
20210105,103200,3705.9900000,3707.4700000,3705.6700000,3706.8300000,55
20210105,103300,3706.8500000,3708.5300000,3706.8400000,3708.5200000,59
20210105,103400,3708.4900000,3709.2700000,3707.4500000,3707.4500000,56
20210105,103500,3707.5100000,3708.3300000,3707.4800000,3708.3300000,54
20210105,103600,3708.3500000,3708.4700000,3707.7600000,3708.4300000,58
20210105,103700,3708.4700000,3708.4800000,3704.3000000,3704.3000000,59
20210105,103800,3704.3100000,3705.4600000,3704.0500000,3705.1400000,55
20210105,103900,3705.1300000,3706.5100000,3705.0800000,3705.7600000,50
20210105,104000,3705.7800000,3706.6100000,3705.4900000,3705.9800000,54
20210105,104100,3706.0100000,3706.2200000,3705.6600000,3705.6600000,52
20210105,104200,3705.6500000,3705.6700000,3702.3600000,3702.4000000,57
20210105,104300,3702.3600000,3702.4600000,3699.0100000,3699.0400000,59
20210105,104400,3699.1200000,3699.3000000,3698.4000000,3698.7500000,55
20210105,104500,3698.7100000,3701.3900000,3698.4500000,3701.3900000,59
20210105,104600,3701.3700000,3702.8000000,3701.3000000,3702.0400000,56
20210105,104700,3701.9800000,3702.8700000,3700.8200000,3702.8700000,59
20210105,104800,3702.8100000,3702.8800000,3701.9100000,3702.3700000,58
20210105,104900,3702.3300000,3705.2200000,3701.6000000,3705.2200000,57
20210105,105000,3705.2400000,3706.2200000,3705.2400000,3705.8100000,56
20210105,105100,3705.8600000,3706.4400000,3705.8600000,3706.4400000,55
20210105,105200,3706.4800000,3708.6700000,3705.8700000,3708.6700000,59
20210105,105300,3708.7100000,3712.1800000,3708.7100000,3711.5100000,56
20210105,105400,3711.5500000,3711.8400000,3711.2100000,3711.4000000,53
20210105,105500,3711.3800000,3711.5200000,3710.6400000,3710.6400000,57
20210105,105600,3710.6700000,3710.7200000,3709.6100000,3710.2800000,53
20210105,105700,3710.3000000,3710.3100000,3705.7100000,3705.7100000,57
20210105,105800,3705.6900000,3705.6900000,3702.6600000,3703.5000000,57
20210105,105900,3703.3100000,3703.3100000,3701.9400000,3701.9500000,58
20210105,110000,3701.8800000,3703.0400000,3701.5000000,3702.7100000,59
20210105,110100,3702.6200000,3703.6800000,3702.3000000,3703.6800000,55
20210105,110200,3703.7700000,3703.8900000,3702.2300000,3703.4300000,59
20210105,110300,3703.3900000,3705.9500000,3703.1400000,3705.9400000,56
20210105,110400,3705.9100000,3706.4000000,3704.9600000,3705.3900000,60
20210105,110500,3705.3600000,3706.5700000,3705.1600000,3705.7800000,56
20210105,110600,3705.7900000,3705.7900000,3704.1800000,3704.4600000,51
20210105,110700,3704.6000000,3704.6900000,3703.8600000,3704.0000000,57
20210105,110800,3703.7600000,3703.7600000,3700.6700000,3700.6800000,56
20210105,110900,3700.6100000,3701.1300000,3699.8500000,3701.0700000,60
20210105,111000,3701.0000000,3702.4800000,3701.0000000,3702.1500000,54
20210105,111100,3702.2300000,3702.6100000,3700.6500000,3700.7500000,57
20210105,111200,3700.7700000,3701.3600000,3700.2600000,3700.8700000,57
20210105,111300,3700.6600000,3701.1300000,3700.1100000,3700.8300000,57
20210105,111400,3700.9000000,3703.0600000,3700.9000000,3701.8900000,53
20210105,111500,3701.8600000,3701.9100000,3697.3400000,3698.4300000,59
20210105,111600,3698.4200000,3698.6700000,3697.9600000,3698.6600000,56
20210105,111700,3698.5700000,3699.1200000,3698.2300000,3698.5800000,56
20210105,111800,3698.5900000,3698.8800000,3697.6100000,3698.8200000,55
20210105,111900,3698.8500000,3699.6800000,3698.3600000,3699.6600000,56
20210105,112000,3699.6800000,3701.2700000,3699.4000000,3701.2600000,50
20210105,112100,3701.3200000,3702.0700000,3701.1000000,3701.8000000,56
20210105,112200,3701.7800000,3703.3600000,3701.7400000,3703.0500000,57
20210105,112300,3703.1000000,3703.2800000,3702.2600000,3703.2100000,55
20210105,112400,3703.2000000,3703.4100000,3702.2900000,3703.1900000,53
20210105,112500,3703.2400000,3704.5000000,3703.1100000,3704.4400000,53
20210105,112600,3704.4600000,3706.6000000,3704.3600000,3706.5600000,54
20210105,112700,3706.6500000,3707.1100000,3706.4500000,3707.1100000,54
20210105,112800,3707.1400000,3709.0000000,3707.1400000,3708.4500000,54
20210105,112900,3708.4700000,3709.3000000,3708.3300000,3709.1300000,58
20210105,113000,3709.2200000,3709.4800000,3708.7300000,3709.3000000,55
20210105,113100,3709.3100000,3710.2900000,3709.3100000,3710.1200000,55
20210105,113200,3710.0500000,3710.0900000,3709.2300000,3709.2700000,55
20210105,113300,3709.3100000,3710.6600000,3709.2800000,3710.5800000,54
20210105,113400,3710.6100000,3711.8000000,3710.6100000,3711.7100000,55
20210105,113500,3711.6700000,3712.2700000,3711.6300000,3711.9700000,55
20210105,113600,3712.0000000,3712.5300000,3711.8700000,3711.9200000,53
20210105,113700,3711.9100000,3712.4500000,3711.7800000,3711.9700000,50
20210105,113800,3711.9600000,3712.6000000,3711.9600000,3712.0500000,59
20210105,113900,3711.9400000,3712.6200000,3711.9400000,3712.4700000,54
20210105,114000,3712.5200000,3712.8400000,3712.2600000,3712.3600000,52
20210105,114100,3712.4000000,3713.4700000,3712.4000000,3713.1500000,56
20210105,114200,3713.2900000,3713.9100000,3713.2900000,3713.6600000,52
20210105,114300,3713.6300000,3714.3100000,3713.6300000,3713.8800000,53
20210105,114400,3713.8300000,3713.8900000,3713.1800000,3713.2600000,57
20210105,114500,3713.2700000,3713.9500000,3713.0900000,3713.6100000,53
20210105,114600,3713.6400000,3714.1000000,3712.5300000,3712.7300000,56
20210105,114700,3712.7200000,3713.6100000,3712.6400000,3712.6400000,50
20210105,114800,3712.6000000,3712.6000000,3711.8300000,3711.9400000,49
20210105,114900,3711.9100000,3712.1300000,3711.5300000,3711.9900000,52
20210105,115000,3712.0100000,3713.0100000,3711.8600000,3712.9100000,55
20210105,115100,3712.9800000,3713.4900000,3712.5800000,3713.4300000,51
20210105,115200,3713.4800000,3713.7000000,3712.9400000,3713.7000000,52
20210105,115300,3713.7300000,3714.1600000,3713.3900000,3713.3900000,56
20210105,115400,3713.4300000,3713.5800000,3713.1600000,3713.4600000,57
20210105,115500,3713.4800000,3713.7800000,3713.0400000,3713.0700000,49
20210105,115600,3713.0800000,3713.4400000,3712.9600000,3713.2800000,49
20210105,115700,3713.2900000,3713.3500000,3712.6400000,3712.8800000,54
20210105,115800,3712.9700000,3713.2800000,3712.2200000,3712.2400000,57
20210105,115900,3712.1600000,3712.1800000,3710.4600000,3710.6300000,53
20210105,120000,3710.7800000,3711.8000000,3710.7800000,3711.3200000,54
20210105,120100,3711.3900000,3712.0800000,3711.0800000,3712.0800000,58
20210105,120200,3712.1100000,3712.4600000,3712.0800000,3712.1500000,55
20210105,120300,3712.1700000,3712.1700000,3711.2200000,3711.8200000,54
20210105,120400,3711.8500000,3713.2800000,3711.7700000,3713.2100000,53
20210105,120500,3713.2500000,3718.0100000,3713.2500000,3717.7500000,58
20210105,120600,3717.7300000,3717.7300000,3716.2500000,3716.3200000,55
20210105,120700,3716.3000000,3716.4000000,3715.2800000,3716.3200000,59
20210105,120800,3716.3500000,3717.7400000,3716.3500000,3717.7100000,57
20210105,120900,3717.7000000,3717.8400000,3717.0800000,3717.1300000,51
20210105,121000,3717.0500000,3717.8900000,3716.5200000,3717.8600000,56
20210105,121100,3717.8800000,3717.9500000,3717.1100000,3717.1500000,50
20210105,121200,3717.1000000,3717.2000000,3716.4800000,3716.5600000,51
20210105,121300,3716.5800000,3716.6400000,3714.4400000,3714.4400000,57
20210105,121400,3714.4000000,3714.5900000,3713.6600000,3714.0600000,58
20210105,121500,3714.0800000,3714.0900000,3713.3700000,3713.7100000,58
20210105,121600,3713.6600000,3714.4400000,3713.6600000,3714.2200000,54
20210105,121700,3714.2600000,3714.9500000,3713.2000000,3713.2300000,57
20210105,121800,3713.2200000,3713.2900000,3710.7700000,3711.8800000,53
20210105,121900,3711.9800000,3713.4600000,3711.9800000,3713.0200000,56
20210105,122000,3713.1300000,3714.2000000,3712.7300000,3714.1800000,59
20210105,122100,3714.0200000,3714.0300000,3712.2600000,3712.3300000,58
20210105,122200,3712.3600000,3712.8600000,3712.2200000,3712.3100000,55
20210105,122300,3712.1600000,3712.4400000,3712.0000000,3712.3500000,55
20210105,122400,3712.3900000,3712.4000000,3711.8800000,3712.1700000,54
20210105,122500,3712.2200000,3713.6200000,3712.2100000,3713.5100000,56
20210105,122600,3713.1400000,3713.1600000,3712.6400000,3712.8600000,48
20210105,122700,3712.8700000,3713.5000000,3712.1500000,3713.4700000,56
20210105,122800,3713.4800000,3713.4800000,3712.2100000,3712.3100000,52
20210105,122900,3712.3300000,3712.6600000,3712.2500000,3712.5000000,56
20210105,123000,3712.4900000,3713.0900000,3712.4100000,3713.0900000,54
20210105,123100,3713.1300000,3713.5000000,3712.9400000,3713.5000000,55
20210105,123200,3713.5200000,3714.3500000,3713.3900000,3714.2000000,56
20210105,123300,3714.1800000,3714.2500000,3713.0200000,3713.0600000,55
20210105,123400,3713.1000000,3713.7300000,3712.7800000,3713.7100000,55
20210105,123500,3713.6800000,3714.6200000,3713.6400000,3714.6200000,47
20210105,123600,3714.6500000,3715.4100000,3714.3000000,3715.3800000,56
20210105,123700,3715.3900000,3715.7200000,3715.0000000,3715.0000000,54
20210105,123800,3714.9600000,3716.0400000,3714.9600000,3716.0400000,47
20210105,123900,3716.1000000,3716.7100000,3716.1000000,3716.4200000,54
20210105,124000,3716.5100000,3716.7700000,3716.2200000,3716.2600000,50
20210105,124100,3716.2400000,3716.3400000,3715.6900000,3716.0900000,55
20210105,124200,3716.1000000,3716.1000000,3715.4400000,3715.4400000,53
20210105,124300,3715.4200000,3715.4200000,3713.8800000,3714.4600000,52
20210105,124400,3714.4400000,3714.4400000,3713.9900000,3714.0100000,54
20210105,124500,3714.0200000,3714.0200000,3713.2000000,3713.2000000,52
20210105,124600,3713.1200000,3713.3200000,3712.7800000,3712.7800000,56
20210105,124700,3712.8200000,3713.1100000,3712.7500000,3713.0700000,51
20210105,124800,3713.0900000,3713.9900000,3713.0900000,3713.8400000,52
20210105,124900,3713.8000000,3714.4200000,3713.6800000,3714.2100000,55
20210105,125000,3714.1700000,3714.2000000,3713.5600000,3713.8000000,50
20210105,125100,3713.8200000,3714.3600000,3713.5900000,3714.3600000,51
20210105,125200,3714.4100000,3715.0000000,3713.9900000,3714.9600000,53
20210105,125300,3714.9900000,3715.0200000,3714.5100000,3714.6300000,59
20210105,125400,3714.6600000,3714.7500000,3714.3200000,3714.7100000,54
20210105,125500,3714.7700000,3715.8500000,3714.6800000,3715.8500000,55
20210105,125600,3715.8300000,3716.7900000,3715.6900000,3716.7000000,55
20210105,125700,3716.7400000,3717.1400000,3716.4200000,3717.1100000,54
20210105,125800,3717.1300000,3718.0700000,3717.0700000,3717.7400000,56
20210105,125900,3717.7900000,3718.6100000,3717.7400000,3718.6100000,52
20210105,130000,3718.6600000,3718.8700000,3718.5600000,3718.7600000,49
20210105,130100,3718.7900000,3718.7900000,3718.2400000,3718.3000000,50
20210105,130200,3718.3100000,3718.5900000,3718.0700000,3718.5900000,55
20210105,130300,3718.6000000,3719.6200000,3718.6000000,3719.5800000,46
20210105,130400,3719.5500000,3719.5700000,3718.5700000,3718.6000000,56
20210105,130500,3718.5900000,3718.6600000,3718.3100000,3718.6200000,56
20210105,130600,3718.6400000,3718.7400000,3718.4800000,3718.6100000,52
20210105,130700,3718.4800000,3718.7600000,3718.1400000,3718.3000000,51
20210105,130800,3718.3200000,3718.4900000,3717.9300000,3718.3200000,57
20210105,130900,3718.3000000,3718.3600000,3717.8300000,3717.8800000,53
20210105,131000,3717.8600000,3718.0300000,3717.5100000,3718.0300000,46
20210105,131100,3718.0100000,3718.2500000,3717.8900000,3718.1900000,52
20210105,131200,3718.1400000,3718.9500000,3718.1400000,3718.7700000,55
20210105,131300,3718.7800000,3718.7800000,3718.1500000,3718.3900000,51
20210105,131400,3718.4400000,3718.4400000,3717.9800000,3718.3200000,46
20210105,131500,3718.3000000,3718.7200000,3718.3000000,3718.6500000,52
20210105,131600,3718.6700000,3718.9200000,3718.4100000,3718.8300000,51
20210105,131700,3718.7200000,3718.7400000,3718.1000000,3718.2200000,55
20210105,131800,3718.1500000,3718.4400000,3717.9100000,3718.4100000,51
20210105,131900,3718.4200000,3719.0000000,3718.2500000,3718.3200000,52
20210105,132000,3718.3700000,3718.4600000,3718.1400000,3718.3600000,47
20210105,132100,3718.3100000,3718.3100000,3717.7700000,3717.9000000,54
20210105,132200,3717.8800000,3718.0100000,3717.8200000,3717.8400000,48
20210105,132300,3717.8600000,3718.3800000,3717.8600000,3718.2300000,52
20210105,132400,3718.2200000,3718.2200000,3717.3700000,3717.4200000,53
20210105,132500,3717.4300000,3717.6100000,3717.4200000,3717.5400000,52
20210105,132600,3717.5300000,3717.5500000,3717.2400000,3717.3700000,50
20210105,132700,3717.4400000,3717.7300000,3717.4000000,3717.6500000,53
20210105,132800,3717.6900000,3717.8100000,3716.9000000,3717.4000000,54
20210105,132900,3717.4100000,3717.4800000,3717.0300000,3717.3500000,52
20210105,133000,3717.3400000,3717.9400000,3717.2900000,3717.3600000,54
20210105,133100,3717.3700000,3718.8700000,3717.3700000,3718.8700000,52
20210105,133200,3718.8100000,3718.8800000,3718.3700000,3718.4000000,54
